id;nome_pet;observacoes;data_nascimento;data_contrato;tipo;ativo;id_plano;numero_microchip;created_at;id_cliente;contem_doenca_pre_existente;doencas_pre_existentes;updated_at;deleted_at;familiar;data_encerramento;;;;;;;;;;;;
1013590217;STEVE BIDU;SEXO: MACHO;2002-11-02;2016-07-15;CACHORRO;1;3;963008000248688;2016-09-29 00:00;1013590047;0;;;;1;;;;;;;;;;;;;
1012450179;TOBIAS OLIVEIRA;SEXO: MACHO;2015-07-29;2016-03-15;CACHORRO;0;3;1184;2016-09-28 00:00;1012450098;0;;;;0;;;;;;;;;;;;;
1013580165;SNOOPY MILHOLI;SEXO: MACHO;2003-11-30;2016-04-25;CACHORRO;0;3;953010000576116;2016-09-29 00:00;1013580084;0;;;;0;;;;;;;;;;;;;
1013630103;SNOOPY REIS;SEXO: MACHO;2013-03-01;2016-06-15;CACHORRO;1;3;953010000581859;2016-09-29 00:00;1013630014;0;;;;0;;;;;;;;;;;;;
1014760272;DAKOTA VERVLOET;SEXO: FÊMEA;2013-09-21;2016-06-15;CACHORRO;0;3;953010000578685;2016-10-04 00:00;1014760019;0;;;;1;;;;;;;;;;;;;
1012330190;FELIX MALEK;SEXO: MACHO;2010-03-23;2016-01-01;GATO;0;3;953010000579839;2016-09-28 00:00;1012330017;0;;;;1;;;;;;;;;;;;;
1012330271;LIZ MALEK;SEXO: FÊMEA;2012-12-11;2016-01-01;GATO;0;3;953010000580300;2016-09-28 00:00;1012330017;0;;;;1;;;;;;;;;;;;;
1009050131;HULK ALMEIDA;SEXO: FÊMEA;2014-05-27;2016-06-15;CACHORRO;1;3;953010000572890;2016-09-24 00:00;1009050050;0;;;;1;;;;;;;;;;;;;
1011030184;MAYA ROCHA MARTINS;SEXO: FÊMEA;2014-06-24;2016-06-15;CACHORRO;0;3;833;2016-09-26 00:00;1011030001;0;;;;1;;;;;;;;;;;;;
1011030265;LYLLA ROCHA MARTINS;SEXO: FÊMEA;2014-06-24;2016-06-15;GATO;0;3;835;2016-09-26 00:00;1011030001;0;;;;1;;;;;;;;;;;;;
1011530152;TODDY VIVALDI;SEXO: MACHO;2014-10-01;2016-04-29;CACHORRO;1;3;953010000691158;2016-09-27 00:00;1011530071;0;;;;1;;;;;;;;;;;;;
1011530233;BILLY VIVALDI;SEXO: MACHO;2011-12-10;2016-04-29;CACHORRO;1;3;953010000691056;2016-09-27 00:00;1011530071;0;;;;1;;;;;;;;;;;;;
1011780183;MALTA NUNES;SEXO: MACHO;2016-02-15;2016-04-21;CACHORRO;1;3;953010000582520;2016-09-27 00:00;1011780001;0;;;;1;;;;;;;;;;;;;
1009190145;LUNA SILVA;SEXO: FÊMEA;2015-08-04;2016-04-15;CACHORRO;1;3;985111000873912;2016-09-24 00:00;1009190064;0;;;;1;;;;;;;;;;;;;
1011290178;CLARA MOTA;SEXO: FÊMEA;2015-02-08;2016-01-15;CACHORRO;0;3;953010000573233;2016-09-27 00:00;1011290097;0;;;;1;;;;;;;;;;;;;
1011290259;BRAHH MOTA;SEXO: MACHO;2013-05-01;2016-01-15;CACHORRO;0;3;904;2016-09-27 00:00;1011290097;0;;;;1;;;;;;;;;;;;;
1011640179;BRUTUS HERCULES;SEXO: MACHO;2014-12-26;2016-05-06;CACHORRO;0;3;953010000567331;2016-09-27 00:00;1011640098;0;;;;1;;;;;;;;;;;;;
1011640250;FRIDA KAHLO;SEXO: FÊMEA;2014-01-21;2016-05-06;CACHORRO;0;3;953010000567029;2016-09-27 00:00;1011640098;0;;;;1;;;;;;;;;;;;;
1011550188;NINA TOSI;SEXO: FÊMEA;2011-02-16;2016-01-15;CACHORRO;1;3;953010000579304;2016-09-27 00:00;1011550005;0;;;;1;;;;;;;;;;;;;
1011550269;BELLA ROCHA;SEXO: FÊMEA;2009-10-30;2016-01-15;CACHORRO;1;3;953010000579324;2016-09-27 00:00;1011550005;0;;;;1;;;;;;;;;;;;;
1011520432;ISADORA SOARES FIDELIS;SEXO: FÊMEA;2011-07-13;2016-06-15;CACHORRO;0;3;953010000579251;2016-09-27 00:00;1011520017;0;;;;1;;;;;;;;;;;;;
1011980191;NINA GAGO;SEXO: FÊMEA;2012-05-02;2016-05-01;CACHORRO;1;3;953010000692818;2016-09-27 00:00;1011980018;0;;;;1;;;;;;;;;;;;;
1011980271;MEG GAGO;SEXO: FÊMEA;2009-10-20;2016-05-01;CACHORRO;1;3;953010000692826;2016-09-27 00:00;1011980018;0;;;;1;;;;;;;;;;;;;
1012020166;PACOCA SOARES;SEXO: FÊMEA;2015-06-05;2016-07-15;GATO;1;3;953010000578693;2016-09-27 00:00;1012020085;0;;;;1;;;;;;;;;;;;;
1012560195;LOBINHO SOLDATI;SEXO: MACHO;2013-12-30;2016-01-15;CACHORRO;1;3;953010000566942;2016-09-28 00:00;1012560012;0;;;;1;;;;;;;;;;;;;
1011970128;ZOEY SANTOS;SEXO: FÊMEA;2012-09-09;2015-01-15;CACHORRO;0;3;953010000578863;2016-09-27 00:00;1011970047;0;;;;1;;;;;;;;;;;;;
1010080153;GUCCI FADINI;SEXO: FÊMEA;2013-01-18;2016-05-01;CACHORRO;0;3;953010000575827;2016-09-26 00:00;1010080072;0;;;;1;;;;;;;;;;;;;
1010080234;DOIDO FADINI;SEXO: MACHO;2013-12-18;2016-05-01;CACHORRO;0;3;953010000576062;2016-09-26 00:00;1010080072;0;;;;1;;;;;;;;;;;;;
1011220129;BELINHA BERNARDES;SEXO: FÊMEA;2008-04-20;2016-04-15;CACHORRO;1;3;953010000691130;2016-09-27 00:00;1011220048;0;;;;1;;;;;;;;;;;;;
1012020247;BOLINHO SOARES;SEXO: FÊMEA;2011-03-06;2016-07-15;CACHORRO;1;3;953010000567288;2016-09-27 00:00;1012020085;0;;;;1;;;;;;;;;;;;;
1012380111;ZEUS SOL MENDONCA;SEXO: MACHO;2010-12-05;2016-01-01;CACHORRO;1;3;953010000577611;2016-09-28 00:00;1012380022;0;;;;1;;;;;;;;;;;;;
1012440114;DALLA COSER;SEXO: FÊMEA;2014-05-31;2016-04-15;CACHORRO;0;3;900164000556135;2016-09-28 00:00;1012440025;0;;;;1;;;;;;;;;;;;;
1012200148;BELINHA ALMEIDA;SEXO: FÊMEA;2009-06-11;2016-01-15;GATO;1;3;953010000567586;2016-09-28 00:00;1012200067;0;;;;1;;;;;;;;;;;;;
1012410207;PIETRO ALMEIDA;SEXO: MACHO;2012-06-10;2016-04-01;CACHORRO;1;3;953010000568637;2016-09-28 00:00;1012410037;0;;;;1;;;;;;;;;;;;;
1011650301;LILICA FIORINI;SEXO: FÊMEA;2015-08-27;2016-06-15;CACHORRO;1;3;985111000874037;2016-09-27 00:00;1011650051;0;;;;1;;;;;;;;;;;;;
1011420217;JUSTIN VALERIA DA SILVA;SEXO: MACHO;2013-11-05;2016-01-27;CACHORRO;1;3;982000361689466;2016-09-27 00:00;1011420055;0;;;;1;;;;;;;;;;;;;
1014140134;MILLI FRAGA;SEXO: FÊMEA;2009-04-08;2016-02-01;CACHORRO;1;3;953010000571665;2016-10-03 00:00;1014140053;0;;;;1;;;;;;;;;;;;;
1014140215;SURI FRAGA;SEXO: FÊMEA;2012-06-06;2016-02-01;CACHORRO;1;3;953010000568137;2016-10-03 00:00;1014140053;0;;;;1;;;;;;;;;;;;;
1014140304;TODDY FRAGA;SEXO: MACHO;2011-11-02;2016-02-01;CACHORRO;1;3;953010000568561;2016-10-03 00:00;1014140053;0;;;;1;;;;;;;;;;;;;
1012440297;MEG COSER;SEXO: FÊMEA;2015-10-27;2016-07-01;CACHORRO;0;3;963008000496406;2016-09-28 00:00;1012440025;0;;;;1;;;;;;;;;;;;;
1014400144;NINA SILVA;SEXO: FÊMEA;2012-04-12;2016-07-01;CACHORRO;1;3;953010000567581;2016-10-03 00:00;1011540034;0;;;;1;;;;;;;;;;;;;
1015200181;LARA SOUZA;SEXO: FÊMEA;2013-02-17;2016-04-20;CACHORRO;1;3;953010000567264;2016-10-04 00:00;1015200009;0;;;;1;;;;;;;;;;;;;
1015200262;LUMA SOUZA;SEXO: FÊMEA;2014-04-08;2016-04-20;CACHORRO;1;3;953010000567260;2016-10-04 00:00;1015200009;0;;;;1;;;;;;;;;;;;;
1015200343;MEL SOUZA;SEXO: FÊMEA;2009-05-19;2016-04-20;CACHORRO;0;3;953010000687951;2016-10-04 00:00;1008400014;0;;;;1;;;;;;;;;;;;;
1015190101;OLIVER CARRARETTO;SEXO: MACHO;2014-10-09;2015-12-01;CACHORRO;1;3;963008000457211;2016-10-04 00:00;1015190011;0;;;;1;;;;;;;;;;;;;
1015190283;JOCA CARRARETTO;SEXO: MACHO;2010-07-01;2015-12-01;CACHORRO;1;3;953010000580279;2016-10-04 00:00;1015190011;0;;;;1;;;;;;;;;;;;;
1015060151;KAWASAKI SANTOS;SEXO: MACHO;2014-12-16;2015-11-15;CACHORRO;1;3;985170002793761;2016-10-04 00:00;1015060070;0;;;;0;;;;;;;;;;;;;
1009440192;KIKA BERTON;SEXO: FÊMEA;2012-07-01;2016-03-15;CACHORRO;1;3;953010000566930;2016-09-24 00:00;1009440010;0;;;;0;;;;;;;;;;;;;
1010490131;BALI CAMPINHOS;SEXO: FÊMEA;2011-05-05;2016-05-13;CACHORRO;0;3;953010000568133;2016-09-26 00:00;1010490050;0;;;;0;;;;;;;;;;;;;
1012280150;CHANEL SOUZA;SEXO: FÊMEA;2015-08-20;2016-01-01;CACHORRO;1;3;953010000579823;2016-09-28 00:00;1012280079;0;;;;0;;;;;;;;;;;;;
1012300100;MILA VIEIRA;SEXO: FÊMEA;2015-02-10;2016-05-10;CACHORRO;1;3;953010000582555;2016-09-28 00:00;1012300011;0;;;;0;;;;;;;;;;;;;
1012340152;DOKI ORTO;SEXO: MACHO;2009-05-10;2016-01-15;CACHORRO;1;3;953010000571848;2016-09-28 00:00;1012340071;0;;;;0;;;;;;;;;;;;;
1012350115;MEL CAMPOSTRINI;SEXO: FÊMEA;2015-03-06;2016-01-15;CACHORRO;1;3;953010000567722;2016-09-28 00:00;1012350034;0;;;;0;;;;;;;;;;;;;
1011210166;ESTRELA DA SILVA;SEXO: FÊMEA;2009-09-22;2016-01-15;CACHORRO;0;3;953010000568145;2016-09-27 00:00;1011210085;0;;;;0;;;;;;;;;;;;;
1009660125;ZEUS MACEDO;SEXO: MACHO;2012-12-20;2016-01-15;CACHORRO;1;3;953010000568189;2016-09-24 00:00;1009660044;0;;;;0;;;;;;;;;;;;;
1011660102;NALA LIEN;SEXO: FÊMEA;2015-11-21;2016-06-15;CACHORRO;1;3;953010000566865;2016-09-27 00:00;1011660013;0;;;;0;;;;;;;;;;;;;
1011720105;AMORA RODRIGUES;SEXO: FÊMEA;2013-09-29;2016-02-01;CACHORRO;1;3;953010000573240;2016-09-27 00:00;1011720016;0;;;;0;;;;;;;;;;;;;
1011750195;AYKA FERREIRA;SEXO: FÊMEA;2016-01-08;2016-05-15;CACHORRO;1;3;953010000581879;2016-09-27 00:00;1011750012;0;;;;0;;;;;;;;;;;;;
1009150194;THOR BATISTA;SEXO: MACHO;2015-01-17;2016-05-17;CACHORRO;0;3;413;2016-09-24 00:00;1009150011;0;;;;0;;;;;;;;;;;;;
1009250148;SASKI RUSSO;SEXO: FÊMEA;2015-07-02;2016-06-01;CACHORRO;1;3;953010000582007;2016-09-24 00:00;1009250067;0;;;;0;;;;;;;;;;;;;
1009270173;LOLA SILVA;SEXO: FÊMEA;2014-10-22;2016-07-15;GATO;1;3;443;2016-09-24 00:00;1009270092;0;;;;0;;;;;;;;;;;;;
1009290107;DUDA LEE;SEXO: FÊMEA;2015-01-21;2016-02-15;CACHORRO;0;3;953010000579793;2016-09-24 00:00;1009290018;0;;;;0;;;;;;;;;;;;;
1011320182;CACAU OLIVEIRA;SEXO: FÊMEA;2013-03-21;2016-05-14;CACHORRO;1;3;985111000874045;2016-09-27 00:00;1011320000;0;;;;0;;;;;;;;;;;;;
1011740122;SNOW JUNIOR;SEXO: MACHO;2013-09-13;2016-07-15;CACHORRO;1;3;953010000106915;2016-09-27 00:00;1011740041;0;;;;0;;;;;;;;;;;;;
1011670167;MIA SANTOS;SEXO: FÊMEA;2013-11-10;2015-12-01;CACHORRO;0;3;953010000567730;2016-09-27 00:00;1011670086;0;;;;0;;;;;;;;;;;;;
1011730160;THOR PAULA;SEXO: MACHO;2014-05-15;2016-01-15;CACHORRO;0;3;953010000567236;2016-09-27 00:00;1011730089;0;;;;0;;;;;;;;;;;;;
1015000174;OLIVIA ALVES;SEXO: FÊMEA;2015-10-20;2016-04-04;CACHORRO;1;3;953010000579849;2016-10-04 00:00;1015000093;0;;;;0;;;;;;;;;;;;;
1009600149;GAYA CAMPAGNARO SIQUEIRA;SEXO: FÊMEA;2015-06-23;2016-06-01;CACHORRO;1;3;900164000951553;2016-09-24 00:00;1009600068;0;;;;0;;;;;;;;;;;;;
1009620174;BOLT GOMES DAMO;SEXO: MACHO;2015-05-20;2016-03-01;CACHORRO;1;3;953010000568115;2016-09-24 00:00;1009620093;0;;;;0;;;;;;;;;;;;;
1010820114;AMORA CHULAM;SEXO: FÊMEA;2015-05-20;2016-05-21;CACHORRO;0;3;963008000674252;2016-09-26 00:00;1010820025;0;;;;0;;;;;;;;;;;;;
1011000196;YOSHI FERNANDES;SEXO: FÊMEA;2013-04-09;2016-05-01;CACHORRO;1;3;953010000580299;2016-09-26 00:00;1011000013;0;;;;0;;;;;;;;;;;;;
1012600162;BOB PIGNATON;SEXO: MACHO;2010-10-17;2016-06-01;CACHORRO;1;3;953010000581988;2016-09-28 00:00;1012600081;0;;;;0;;;;;;;;;;;;;
1012610125;BEETHOVEN SCARDUA;SEXO: MACHO;2015-04-21;2016-03-15;CACHORRO;1;3;953010000581901;2016-09-28 00:00;1012610044;0;;;;0;;;;;;;;;;;;;
1010350126;TISTU PETTENE;SEXO: MACHO;2011-01-24;2016-06-15;CACHORRO;1;3;953010000570385;2016-09-26 00:00;1010350045;0;;;;0;;;;;;;;;;;;;
1010390187;SHEIK COVRE;SEXO: MACHO;2010-01-10;2016-04-15;CACHORRO;1;3;953010000571920;2016-09-26 00:00;1010390004;0;;;;0;;;;;;;;;;;;;
1010520145;LOGAN OLIVEIRA;SEXO: MACHO;2009-03-10;2016-01-15;CACHORRO;1;3;953010000581898;2016-09-26 00:00;1010520064;0;;;;0;;;;;;;;;;;;;
1010560104;TORETTO GOMES;SEXO: MACHO;2016-04-18;2016-07-15;CACHORRO;0;3;953010000567183;2016-09-26 00:00;1010560015;0;;;;0;;;;;;;;;;;;;
1010590194;LUNA PERIM;SEXO: FÊMEA;2009-05-25;2016-04-10;CACHORRO;1;3;953010000567726;2016-09-26 00:00;1010590011;0;;;;0;;;;;;;;;;;;;
1011900189;PUPPY PAGANI;SEXO: FÊMEA;2007-05-15;2016-01-15;CACHORRO;1;3;953010000567554;2016-09-27 00:00;1011900006;0;;;;0;;;;;;;;;;;;;
1011920112;AMORA GASTIN POZZI ;SEXO: FÊMEA;2012-10-12;2016-06-15;CACHORRO;1;3;953010000575474;2016-09-27 00:00;1011920023;0;;;;0;;;;;;;;;;;;;
1012000131;FLOQUINHA PATRICIO;SEXO: FÊMEA;2014-07-05;2016-01-01;CACHORRO;1;3;953010000566949;2016-09-27 00:00;1012000050;0;;;;0;;;;;;;;;;;;;
1012520134;PINGO SANTIAGO;SEXO: MACHO;2014-08-02;2016-01-01;CACHORRO;0;3;953010000567723;2016-09-28 00:00;1012520053;0;;;;0;;;;;;;;;;;;;
1011140109;SNOOPY SOUZA;SEXO: MACHO;2014-10-20;2016-01-15;CACHORRO;1;3;953010000579781;2016-09-26 00:00;1011140010;0;;;;0;;;;;;;;;;;;;
1011360133;THOR FERNANDES;SEXO: MACHO;2014-12-05;2016-07-15;CACHORRO;0;3;921;2016-09-27 00:00;1011360052;0;;;;0;;;;;;;;;;;;;
1011380169;BART COMETTI COUTINHO;SEXO: MACHO;2016-02-25;2016-05-03;CACHORRO;1;3;985111000874032;2016-09-27 00:00;1011380088;0;;;;0;;;;;;;;;;;;;
1009950123;PANDORA VIANNA;SEXO: FÊMEA;2014-03-24;2016-02-15;CACHORRO;1;3;953010000579100;2016-09-26 00:00;1009950042;0;;;;0;;;;;;;;;;;;;
1011130138;MEL RODRIGUES;SEXO: FÊMEA;2015-03-01;2016-01-15;CACHORRO;1;3;953010000567268;2016-09-26 00:00;1011130057;0;;;;0;;;;;;;;;;;;;
1011180151;GAIA NESPOLI;SEXO: FÊMEA;2015-01-22;2016-04-15;CACHORRO;0;3;953010000568111;2016-09-27 00:00;1011180071;0;;;;0;;;;;;;;;;;;;
1011250117;PINGO JUNIOR;SEXO: MACHO;2015-05-13;2016-04-15;CACHORRO;0;3;897;2016-09-27 00:00;1011250036;0;;;;0;;;;;;;;;;;;;
1012630151;TOY PIMENTEL;SEXO: MACHO;2009-09-25;2016-01-15;CACHORRO;0;3;953010000580307;2016-09-28 00:00;1012630070;0;;;;0;;;;;;;;;;;;;
1012660149;MEL SILVEIRA;SEXO: FÊMEA;2014-11-30;2016-05-01;CACHORRO;1;3;953010000582528;2016-09-28 00:00;1012660068;0;;;;0;;;;;;;;;;;;;
1012290112;LUMA CARVALHO;SEXO: FÊMEA;2007-10-26;2015-10-26;CACHORRO;1;3;985111000873902;2016-09-28 00:00;1012290031;0;;;;0;;;;;;;;;;;;;
1012320127;TITO MOREIRA;SEXO: MACHO;2010-02-11;2016-02-01;CACHORRO;1;3;953010000579375;2016-09-28 00:00;1012320046;0;;;;0;;;;;;;;;;;;;
1011260180;SANSAO TEIXEIRA;SEXO: MACHO;2007-12-17;2016-01-01;CACHORRO;1;3;953010000566941;2016-09-27 00:00;1011260007;0;;;;0;;;;;;;;;;;;;
1011300157;BONO NASCIMENTO;SEXO: MACHO;2015-12-28;2016-07-01;CACHORRO;1;3;900164001181931;2016-09-27 00:00;1011300076;0;;;;0;;;;;;;;;;;;;
1011350171;JADE FERREIRA;SEXO: FÊMEA;2015-08-25;2016-06-15;CACHORRO;0;3;953010000692738;2016-09-27 00:00;1011350090;0;;;;0;;;;;;;;;;;;;
1011390121;KIRRA GALVAO ANDRADE;SEXO: FÊMEA;2016-03-22;2016-05-09;CACHORRO;1;3;953010000688001;2016-09-27 00:00;1011390041;0;;;;0;;;;;;;;;;;;;
1014130171;MARLEY FERREIRA;SEXO: MACHO;2013-12-07;2016-01-01;CACHORRO;0;3;953010000572717;2016-10-03 00:00;1014130091;0;;;;0;;;;;;;;;;;;;
1015220115;DUCK SOARES;SEXO: MACHO;2013-06-16;2016-05-15;CACHORRO;1;3;953010000582015;2016-10-04 00:00;1015220026;0;;;;0;;;;;;;;;;;;;
1015230170;SHIVA DE SOUZA;SEXO: FÊMEA;2014-11-28;2016-01-01;CACHORRO;0;3;953010000560000;2016-10-04 00:00;1015230099;0;;;;0;;;;;;;;;;;;;
1014240198;LUNA SILVEIRA;SEXO: FÊMEA;2013-10-26;2016-02-15;CACHORRO;1;3;953010000579329;2016-10-03 00:00;1014240015;0;;;;0;;;;;;;;;;;;;
1014250151;DOLLY FERNANDES;SEXO: FÊMEA;2011-10-15;2016-01-15;CACHORRO;1;3;953010000567228;2016-10-03 00:00;1014250070;0;;;;0;;;;;;;;;;;;;
1014300191;BUD ELIAS;SEXO: MACHO;2015-07-12;2016-04-01;CACHORRO;1;3;953010000566969;2016-10-03 00:00;1014300018;0;;;;0;;;;;;;;;;;;;
1014320116;PLACIO DOMINGOS;SEXO: MACHO;2009-09-29;2016-01-15;CACHORRO;1;3;953010000688849;2016-10-03 00:00;1014320035;0;;;;0;;;;;;;;;;;;;
1014340141;LOLA CARLETI;SEXO: FÊMEA;2016-04-01;2016-06-15;CACHORRO;1;3;953010000693286;2016-10-03 00:00;1014340061;0;;;;0;;;;;;;;;;;;;
1012080142;EXL SOUZA;SEXO: MACHO;2014-12-05;2016-07-01;CACHORRO;0;3;1101;2016-09-28 00:00;1012080061;0;;;;0;;;;;;;;;;;;;
1012090113;NINNA MALATO;SEXO: FÊMEA;2013-02-26;2016-04-01;CACHORRO;1;3;953010000568164;2016-09-28 00:00;1012090024;0;;;;0;;;;;;;;;;;;;
1012100194;NEGUINHA SANTOS;SEXO: FÊMEA;2010-11-25;2016-07-15;CACHORRO;0;3;1105;2016-09-28 00:00;1012100011;0;;;;0;;;;;;;;;;;;;
1012250161;NINA ALMEIDA;SEXO: FÊMEA;2009-05-10;2016-04-16;CACHORRO;1;3;953010000582540;2016-09-28 00:00;1012250081;0;;;;0;;;;;;;;;;;;;
1014820194;BELA NEVES;SEXO: FÊMEA;2012-02-28;2016-02-01;CACHORRO;1;3;953010000580295;2016-10-04 00:00;1014820011;0;;;;0;;;;;;;;;;;;;
1015070113;CACAU PAGIOLA;SEXO: FÊMEA;2014-03-24;2015-11-15;CACHORRO;1;3;985170002791811;2016-10-04 00:00;1015070032;0;;;;0;;;;;;;;;;;;;
1015090149;BRUCE XAVIER;SEXO: MACHO;2015-03-28;2015-12-15;CACHORRO;0;3;953010000573756;2016-10-04 00:00;1015090068;0;;;;0;;;;;;;;;;;;;
1015110191;CINDY DALCAMINI;SEXO: FÊMEA;2015-03-25;2015-12-15;CACHORRO;0;3;939000004014167;2016-10-04 00:00;1015110018;0;;;;0;;;;;;;;;;;;;
1015130116;BETHOVEN COELHO;SEXO: MACHO;2009-01-31;2015-11-15;CACHORRO;1;3;953010000573712;2016-10-04 00:00;1015130035;0;;;;0;;;;;;;;;;;;;
1015160112;JUCA CALENZANE;SEXO: MACHO;2014-10-17;2015-12-01;CACHORRO;1;3;953010000567718;2016-10-04 00:00;1015160023;0;;;;0;;;;;;;;;;;;;
1013450113;SASHA SILVA;SEXO: FÊMEA;2013-02-05;2016-01-15;CACHORRO;0;3;1426;2016-09-29 00:00;1013450032;0;;;;0;;;;;;;;;;;;;
1015500142;BUDDY CORADINI;SEXO: MACHO;2012-06-07;2016-04-12;CACHORRO;1;3;953010000568118;2016-10-05 00:00;1015500061;0;;;;0;;;;;;;;;;;;;
1012490219;BILLY VIEIRA;SEXO: MACHO;2002-11-16;2016-05-18;CACHORRO;1;3;963000000238812;2016-10-05 00:00;1012490049;0;;;;1;;;;;;;;;;;;;
1011650131;NAPOLEAO FIORINI;SEXO: MACHO;2002-11-22;2016-06-15;CACHORRO;1;3;985111000874036;2016-09-27 00:00;1011650051;0;;;;1;;;;;;;;;;;;;
1015100128;BILLY ROSALEM VIEIRA;SEXO: MACHO;2002-11-16;2016-05-18;CACHORRO;0;3;1802;2016-10-04 00:00;1015100047;0;;;;0;;;;;;;;;;;;;
1014000219;MARLEY MELO;SEXO: MACHO;2010-09-10;2016-05-01;CACHORRO;1;3;0;2016-09-30 00:00;1014000049;0;;;;1;;;;;;;;;;;;;
1013950191;LINA BU;SEXO: FÊMEA;2014-12-18;2016-03-15;CACHORRO;1;3;0;2016-09-30 00:00;1013950019;0;;;;0;;;;;;;;;;;;;
1013980180;BOB MOULIN;SEXO: MACHO;2014-04-26;2016-05-01;CACHORRO;1;3;0;2016-09-30 00:00;1013980007;0;;;;0;;;;;;;;;;;;;
1013990142;MELISSA CARVALHO;SEXO: FÊMEA;2015-05-05;2016-04-01;CACHORRO;1;3;0;2016-09-30 00:00;1013990061;0;;;;0;;;;;;;;;;;;;
1013960154;BARUK GOMES;SEXO: MACHO;2015-10-17;2016-03-15;CACHORRO;1;3;0;2016-09-30 00:00;1013960073;0;;;;0;;;;;;;;;;;;;
1014050143;BOB ESPONJA;SEXO: MACHO;2014-04-16;2016-03-15;CACHORRO;0;3;0;2016-09-30 00:00;1014050062;0;;;;0;;;;;;;;;;;;;
1014000120;THEODORO MELO;SEXO: MACHO;2006-09-10;2016-05-01;CACHORRO;1;3;0;2016-09-30 00:00;1014000049;0;;;;1;;;;;;;;;;;;;
1014830157;TOBBY DOS SANTOS;SEXO: MACHO;2014-08-26;2016-01-27;CACHORRO;1;3;953010000579384;2016-10-04 00:00;1014830076;0;;;;0;;;;;;;;;;;;;
1013140190;KORA RIOS;SEXO: FÊMEA;2016-02-01;2016-07-01;CACHORRO;1;3;953010000581857;2016-09-29 00:00;1013140017;0;;;;0;;;;;;;;;;;;;
1011860110;BARAO MIRANDA;SEXO: MACHO;2011-12-27;2015-12-15;CACHORRO;1;3;953010000565477;2016-09-27 00:00;1011860021;0;;;;1;;;;;;;;;;;;;
1011860292;CHERRY MIRANDA;SEXO: FÊMEA;2013-04-27;2015-12-15;CACHORRO;1;3;953010000565481;2016-09-27 00:00;1011860021;0;;;;1;;;;;;;;;;;;;
1013560130;BRONAGH SIMOES;SEXO: FÊMEA;2015-07-14;2016-06-15;CACHORRO;1;3;953010000580342;2016-09-29 00:00;1013560059;0;;;;0;;;;;;;;;;;;;
1013170188;JACK LOBO;SEXO: MACHO;2016-03-12;2016-07-01;CACHORRO;1;4;953010000567616;2016-09-29 00:00;1013170005;0;;;;1;;;;;;;;;;;;;
1011160398;SOJA BATISTA;SEXO: MACHO;2014-08-07;2016-03-15;CACHORRO;1;4;953010000580358;2016-10-11 00:00;1011160045;0;;;;1;;;;;;;;;;;;;
1011160215;GAIA LASARO;SEXO: FÊMEA;2016-02-17;2016-03-15;CACHORRO;1;4;953010000692891;2016-10-11 00:00;1011160045;0;;;;1;;;;;;;;;;;;;
1009090191;CHANEL BOECHAT;SEXO: FÊMEA;2015-03-09;2016-04-18;CACHORRO;1;4;900164000724455;2016-09-24 00:00;1009090019;0;;;;0;;;;;;;;;;;;;
1013230181;FRED GUSMAN;SEXO: MACHO;2015-12-01;2016-06-01;CACHORRO;1;4;953010000692959;2016-09-29 00:00;1013230008;0;;;;0;;;;;;;;;;;;;
1010800181;CARLOS EDUARDO LYRIO;SEXO: MACHO;2015-04-19;2016-06-15;CACHORRO;0;4;784;2016-09-26 00:00;1010800008;0;;;;0;;;;;;;;;;;;;
1014700113;KING III;SEXO: FÊMEA;2016-04-25;2016-07-15;CACHORRO;1;4;953010000571850;2016-10-04 00:00;1014700024;0;;;;0;;;;;;;;;;;;;
1014090102;NICOLAS PINHEIRO;SEXO: MACHO;2013-06-28;2016-04-26;CACHORRO;1;4;953010000579318;2016-10-04 00:00;1014090013;0;;;;1;;;;;;;;;;;;;
1011160126;RAUL LASARO;SEXO: MACHO;2015-03-19;2016-03-15;CACHORRO;1;4;953010000580250;2016-09-27 00:00;1011160045;0;;;;1;;;;;;;;;;;;;
1012040191;RAICKA BRITTO;SEXO: FÊMEA;2007-09-08;2016-02-15;CACHORRO;0;4;963000000362354;2016-09-27 00:00;1012040019;0;;;;1;;;;;;;;;;;;;
1012040272;LEONA BRITTO;SEXO: FÊMEA;2009-03-03;2016-02-15;CACHORRO;0;4;963008000005417;2016-09-27 00:00;1012040019;0;;;;1;;;;;;;;;;;;;
100740154;BILLY BILLY;SEXO: MACHO;2010-02-02;2016-09-15;CACHORRO;0;5;0;2016-09-07 00:00;100740073;0;;;;1;;;;;;;;;;;;;
100740235;MALU MALU;SEXO: FÊMEA;2012-08-10;2016-09-15;CACHORRO;0;5;0;2016-09-07 00:00;100740073;0;;;;1;;;;;;;;;;;;;
100740316;LULU LULU;SEXO: MACHO;2013-03-12;2016-09-15;CACHORRO;0;5;0;2016-09-07 00:00;100740073;0;;;;1;;;;;;;;;;;;;
1008630192;PINGO SABADINI;SEXO: MACHO;2013-06-03;2016-07-29;CACHORRO;0;5;293;2016-09-23 00:00;1008630010;0;;;;1;;;;;;;;;;;;;
1008630273;CAPITAO SABADINI;SEXO: MACHO;2011-04-07;2016-07-29;CACHORRO;0;5;295;2016-09-23 00:00;1008630010;0;;;;1;;;;;;;;;;;;;
